date,volume,adjprice,oil,gold,sp500,vix,rates_10y
2010-02-10,48591300.0,20.87030601501465,74.5199966430664,1075.800048828125,1068.1300048828125,25.399999618530277,3.694000005722046
2010-02-11,65993700.0,20.967235565185547,75.27999877929688,1094.199951171875,1078.469970703125,23.959999084472656,3.733000040054321
2010-02-12,81117200.0,20.8255672454834,74.12999725341797,1089.5,1075.510009765625,22.729999542236328,3.693000078201294
2010-02-16,51935600.0,21.237585067749023,77.01000213623047,1119.300048828125,1094.8699951171875,22.25,3.6640000343322754
2010-02-17,45882900.0,21.417367935180664,77.33000183105469,1119.5,1099.510009765625,21.71999931335449,3.742000102996826
2010-02-18,42856500.0,21.70203018188477,79.05999755859375,1118.0,1106.75,20.6299991607666,3.802999973297119
2010-02-19,44451800.0,21.55221366882324,79.80999755859375,1121.300048828125,1109.1700439453125,20.020000457763672,3.7820000648498535
2010-02-22,36707100.0,21.522253036499023,80.16000366210938,1112.5999755859375,1108.010009765625,19.940000534057617,3.799000024795532
2010-02-23,52266200.0,21.222597122192383,78.86000061035156,1102.699951171875,1094.5999755859375,21.3700008392334,3.690999984741211
2010-02-24,43165900.0,21.44734001159668,80.0,1096.5,1105.239990234375,20.270000457763672,3.694999933242798
2010-02-25,48735300.0,21.42485618591309,78.16999816894531,1107.800048828125,1102.93994140625,20.100000381469727,3.641999959945679
2010-02-26,40370600.0,21.477296829223636,79.66000366210938,1118.300048828125,1104.489990234375,19.5,3.595000028610229
2010-03-01,43805400.0,21.7394962310791,78.69999694824219,1117.800048828125,1115.7099609375,19.26000022888184,3.6059999465942383
2010-03-02,93123900.0,21.31998634338379,79.68000030517578,1136.9000244140625,1118.31005859375,19.059999465942383,3.614000082015991
2010-03-03,48442100.0,21.31998634338379,80.87000274658203,1142.699951171875,1118.7900390625,18.82999992370605,3.625
2010-03-04,42890600.0,21.44734001159668,80.20999908447266,1132.5999755859375,1122.969970703125,18.71999931335449,3.6059999465942383
2010-03-05,56001800.0,21.417367935180664,81.5,1134.800048828125,1138.699951171875,17.420000076293945,3.681999921798706
2010-03-08,39414500.0,21.44734001159668,81.87000274658203,1123.5999755859375,1138.5,17.790000915527344,3.7079999446868896
2010-03-09,50271600.0,21.574678421020508,81.48999786376953,1122.0,1140.449951171875,17.920000076293945,3.700999975204468
2010-03-10,44891400.0,21.70203018188477,82.08999633789062,1107.800048828125,1145.6099853515625,18.56999969482422,3.7200000286102295
2010-03-11,35349700.0,21.859355926513672,82.11000061035156,1108.0,1150.239990234375,18.059999465942383,3.7200000286102295
